City,Latitude,Longitude
Catania,37.331692,14.860892
Novara,45.194648,8.6723
Udine,45.819455,13.274663
Imperia,43.913388,7.841251
Bari,40.883026,16.602534
Imperia,44.127647,7.957181
Udine,46.234016,13.438304
Lucca,43.580086,10.761915
Ancona,43.86807,13.240796
Palermo,38.155502,13.423711
Messina,38.358377,15.308277
Novara,45.677868,8.829959
Parma,44.773322,10.343709
Terni,42.689268,12.526165
Pisa,43.492017,10.22095
Pordenone,45.873152,12.857461
Milano,45.564156,9.159274
Ravenna,44.508235,12.284548
Milano,45.429956,9.250338
Novara,45.538185,8.379011
Arezzo,43.655364,11.694743
Venezia,45.281128,12.026024
Firenze,43.861781,11.360807
Venezia,45.678713,12.201488
Bologna,44.776618,11.313039
Siena,43.247624,11.471859
Bari,40.944112,16.623699
Cagliari,39.253218,9.285055
Torino,45.032697,7.789621
Pisa,43.437282,10.509001
Catanzaro,39.117231,16.619728
Taranto,40.744819,17.073032
Ravenna,44.135929,12.354889
Udine,45.919133,13.521884
Savona,44.272324,8.628621
Pavia,44.986707,9.339645
Savona,44.178487,8.275116
Novara,45.49591,8.512753
Vicenza,45.420909,11.452704
Siena,43.467373,11.406223
Vicenza,45.311767,11.599144
Arezzo,43.745924,11.967057
Varese,45.96544,9.125023
Pavia,44.966031,8.932393
Pisa,43.45039,10.699116
Pavia,45.439425,9.082946
Lucca,44.088491,10.650013
Siena,43.60865,11.220274
Pavia,44.974282,9.356303
Cagliari,39.093931,8.950199
Novara,45.425667,8.584405
Lucca,43.574532,10.505923
Vicenza,45.48578,11.536591
Messina,37.930111,15.534336
La Spezia,43.855248,9.752985
Catania,37.49058,15.349825
Cagliari,39.399505,9.178802
Ancona,43.476577,13.330984
La Spezia,43.814768,9.825372
Genoa,44.643503,9.012073
Perugia,43.397551,12.140491
Udine,45.91894,13.477483
Varese,46.015714,8.958141
Siena,43.497429,11.430052
Lecce,40.583114,18.456235
Firenze,43.686317,11.521411
Udine,46.284978,13.012171
Treviso,45.576629,12.452678
Bolzano,46.756849,11.112298
Reggio Calabria,37.988811,15.832097
Trapani,37.874538,12.253815
Pordenone,45.713044,12.915635
Cagliari,39.523483,9.044145
Udine,46.224226,13.275463
Novara,45.411868,8.369216
Padova,45.641899,11.923027
Brindisi,40.696621,17.971389
Genoa,44.320282,9.009382
Perugia,43.311802,12.242105
Mantova,45.090348,10.495058
Bolzano,46.376852,11.651394
Bari,40.855389,16.928937
Trento,45.807719,11.128578
Bologna,44.755668,11.618645
Palermo,38.171772,13.313727
Trapani,38.239462,12.49947
Brindisi,40.882716,17.66353
Taranto,40.380639,17.086484
Pisa,43.95442,10.686665
Taranto,40.621799,17.498962
Genoa,44.670511,9.040455
Bolzano,46.748342,11.288921
Bologna,44.201335,11.41511
Milano,45.238934,9.035403
Trieste,45.861257,13.847093
Venezia,45.739626,12.540924
Modena,44.522598,10.737637
Padova,45.621169,12.013661
Lecce,40.426317,18.020338
Bari,41.292825,16.820956
Bolzano,46.40525,11.516279
Pavia,45.397736,9.051493
Pordenone,46.033241,12.747079
Trieste,45.434223,13.571539
Varese,45.705311,8.933114
Torino,44.800742,7.53455
Trento,46.153342,10.911774
Firenze,43.900573,11.315409
Terni,42.426434,12.345997
Pisa,43.523267,10.508525
Udine,45.969905,13.512998
Arezzo,43.407096,11.812637
Messina,37.997757,15.273985
La Spezia,44.295044,9.580443
Venezia,45.367293,12.553675
Savona,44.532365,8.610408
Varese,45.778842,8.571354
Trapani,38.206809,12.574623
Novara,45.164521,8.472428
Napoli,40.820616,14.486039
Imperia,43.828822,8.128339
Varese,45.627438,8.578418
Novara,45.425091,8.697616
Mantova,44.92119,10.957602
Torino,44.94196,7.770049
Varese,45.893757,8.908014
Ravenna,44.656851,12.221651
Varese,45.745747,8.71826
Catanzaro,38.612389,16.479759
Torino,45.278699,7.781202
Catanzaro,38.981476,16.328021
Lecce,40.446354,18.259265
Torino,44.985357,7.447362
La Spezia,44.386854,9.934757
Bologna,44.7568,11.636087
Pisa,43.928769,10.313861
Verona,45.706879,10.795272
Bolzano,46.327578,11.47561
Bolzano,46.677717,11.25316
Milano,45.753056,9.081179
Udine,45.781874,13.208216
Novara,45.560013,8.615073
Brindisi,40.528453,18.183592
Trento,45.916747,11.333435
Pavia,45.309125,9.267249
Pavia,45.05877,9.111521
Cremona,45.120314,9.826686
Campobasso,41.838002,14.392912
Foggia,41.380284,15.730664
Cremona,44.903393,9.761306
Messina,38.324616,15.684892
Pordenone,45.95704,12.8387
Varese,45.683382,8.645716
Messina,38.31831,15.580102
Reggio Calabria,38.216271,15.580114
Cremona,44.868322,9.996262
Potenza,40.831175,15.866498
Trieste,45.626896,13.568321
Bolzano,46.5741,11.167057
Imperia,43.589714,7.847648
Catanzaro,39.146124,16.387085
Cagliari,39.250408,8.888881
Lecce,40.233958,17.961304
Firenze,43.954091,11.28108
Padova,45.368441,11.934581
Cremona,45.386566,9.84098
Catania,37.431694,15.187266
Bolzano,46.623784,11.236016
Arezzo,43.169268,11.625984
Cremona,45.277289,9.788616
Treviso,45.541508,12.427108
Siena,43.297053,11.220605
Taranto,40.181497,17.354789
Messina,38.036299,15.777318
Imperia,43.744764,7.738712
Verona,45.396763,11.125128
Brindisi,40.391659,18.098515
Modena,44.426717,11.009809
Taranto,40.499795,17.438276
Treviso,45.879585,12.070307
Genoa,44.653105,8.658952
Padova,45.316079,11.797363
Arezzo,43.587421,12.013965
Varese,45.70528,8.911086
Trapani,38.296495,12.298837
Modena,44.441218,11.082269
Potenza,40.359851,15.862031
Bari,41.412147,16.853826
Palermo,38.192258,13.642991
Firenze,43.981951,11.132375
Ancona,43.645619,13.56334
Torino,45.017787,7.518482
Torino,44.799869,7.923625
Varese,45.695181,8.565777
Trapani,37.822753,12.651623
Pisa,43.672553,10.558896
Verona,45.206011,10.903717
Bologna,44.776894,11.634724
Bologna,44.279501,11.299833
Trapani,37.993174,12.396733
Pavia,45.022203,8.953118
Bologna,44.330297,11.11861
Varese,46.113213,9.105326
Catania,37.549217,15.003091
Pavia,45.359822,9.174425
Palermo,37.995188,13.189373
Torino,45.214005,7.393026
Cremona,44.851915,10.218775
Ravenna,44.44388,12.087764
Siena,43.29141,11.567043
Ancona,43.386441,13.505599
Pisa,43.51293,10.284907
Imperia,43.71913,7.803609
Arezzo,43.2074,11.975312
Pavia,45.106115,9.169606
Reggio Calabria,37.943917,15.869557
Milano,45.500032,9.1924
Potenza,40.623367,15.724173
Padova,45.405484,11.66184
Milano,45.684572,9.017923
Novara,45.27268,8.427323
Lecce,40.447424,18.298223
Pavia,45.145408,8.869953
Arezzo,43.228728,12.01516
Treviso,45.898876,11.974912
Parma,44.936679,10.149731
Varese,45.532019,8.668086
Trieste,45.549226,13.709608
Reggio Calabria,38.211351,15.44999
Padova,45.356556,11.669381
Milano,45.511597,9.025946
Torino,45.011309,7.406419
Taranto,40.437151,17.500613
Catanzaro,38.648129,16.84878
Milano,45.339057,9.174571
Padova,45.233264,12.095906
Cremona,45.318216,10.015221
Trapani,37.814549,12.237047
Cremona,44.850433,9.858863
Siena,43.455076,11.415376
Treviso,45.851161,12.112753
Varese,46.039054,8.680732
Foggia,41.380554,15.502055
Bolzano,46.369928,11.494866
Napoli,40.73099,14.220648
Modena,44.735752,10.811908
Parma,44.658358,10.237742
Milano,45.191864,9.430099
Perugia,42.829171,12.410689
Pavia,45.07554,8.988866
Lucca,44.045893,10.255248
Bari,41.324185,16.597566
Taranto,40.464781,17.381669
Cremona,44.897209,9.9363
Catanzaro,38.860475,16.612979
Imperia,43.672324,7.855509
Potenza,40.609978,15.818237
Catania,37.697282,14.836443
Trento,45.928325,11.287565
Napoli,40.949558,14.057486
Catania,37.796717,15.142911
Trento,46.346707,11.166096
Vicenza,45.531638,11.734809
Reggio Calabria,37.979263,15.696081
Cremona,44.924363,9.977591
Arezzo,43.590744,11.771587
Bolzano,46.291564,11.442134
Torino,45.294935,7.61383
Modena,44.763478,10.649386
Padova,45.276868,12.157506
Firenze,44.00278,11.194423
Pisa,43.513188,10.577933
Padova,45.568888,11.6474
Terni,42.318915,12.594595
Trapani,37.941118,12.799697
Imperia,43.793076,7982
Genoa,44.525838,9.028505
Trapani,37.871672,12.667382
Potenza,40.343421,15.77953
Cremona,45.319015,10.318864
Trieste,45.604674,13.97332
Lucca,43.873942,10.331517
Campobasso,41.832856,14.73133
Bari,40.817106,16.62901
La Spezia,44.332525,9.623284
Catanzaro,38.864353,16.322882
Lecce,40.463917,18.020081
Milano,45.510364,9.381404
Savona,44.089541,8.535795
Milano,45.313733,9.222632
La Spezia,44.008582,9.606259
Ravenna,44.261921,12.494004
Palermo,38.038955,13.432983
Pordenone,46.019798,12.828712
Bologna,44.277482,11.414675
Trieste,45.793678,13.635864
Pordenone,45.719546,12.688773
Lecce,40.524924,17.943366
Genoa,44.598298,8.971854
Novara,45.701682,8.597172
Treviso,45.559477,12.10027
Genoa,44.211864,9.139079
Milano,45.387695,9.189734
Novara,45.228705,8.562973
Parma,44.730294,10.575787
Novara,45.699301,8.65095
Bari,40.831766,16.932857
Siena,43.246744,11.557994
Perugia,43.014584,12.265722
Trieste,45.949423,13.68855
Milano,45.332611,8.931518
Treviso,45.9571,12.005835
Brindisi,40.35847,17.999924
Arezzo,43.508277,11.974969
Pisa,43.649425,10.468159
Perugia,43.1316,12.632423
Arezzo,43.216371,11.691683
Napoli,40.936759,14.281971
Potenza,40.839574,15.884525
Verona,45.310621,11.097793
Vicenza,45.277292,11.814538
Catania,37.577473,15.146936
Potenza,40.63086,15.536456
Terni,42.757328,12.521827
Trapani,37.937353,12.538909
Varese,45.60703,8.623756
Pisa,43.546925,10.530364
Padova,45.677285,11.859893
Trieste,45.439124,13.636346
Siena,43.028353,11.492782
Catanzaro,39.042681,16.832699
Catanzaro,38.615903,16.4262
Pisa,43.652955,10.44557
Imperia,43.911006,8.135989
Treviso,45.962477,12.187559
Brindisi,40.618881,17.77231
Perugia,43.19899,12.653813
Ancona,43.441695,13.44486
La Spezia,43.910018,9.770232
Udine,46.344162,13.291648
Genoa,44.558396,8.664703
Reggio Calabria,38.264485,15.592725
Potenza,40.562154,15.775892
Bari,41.067761,16.968751
Firenze,43.692695,11.412318
Parma,44.532116,10.19686
Modena,44.765286,11.048961
Lucca,43.56989,10.736622
Arezzo,43.467013,12.043966
Pisa,43.886089,10.576819
Modena,44.767827,10.983733
Parma,44.788126,10.579036
Potenza,40.744509,16.076875
Cremona,44.87416,9.905169
Messina,38.330905,15.670785
Firenze,43.487551,11.191288
Pordenone,46.132504,12.390968
Siena,43.502703,11.522605
Milano,45.372802,9.200158
Genoa,44.11289,8.935673
Messina,38.070199,15.638536
Bologna,44.549607,11.407467
Lucca,43.801341,10.655555
Bari,41.300131,16.934198
Brindisi,40.850769,18.048432
Modena,44.573066,10.655865
Pordenone,46.256133,12.469094
Bologna,44.584723,11.317587
Ancona,43.495938,13.744761
Ravenna,44.27648,12.128388
Messina,38.176302,15.631572
Parma,44.753135,10.523147
Messina,37.946821,15.751865
Taranto,40.280919,17.055352
Trento,45.871285,10.919659
Pordenone,45.928599,12.790879
Parma,44.802041,10.460762
La Spezia,44.138566,10.037447
Udine,46.038325,13.076739
Venezia,45.691119,12.576155
Lucca,43.825644,10.455901
Napoli,40.843927,14.420972
Venezia,45.70765,12.298024
Varese,45.588329,8.731458
Firenze,43.552601,11.405505
Arezzo,43.324352,11.85644
Padova,45.210698,12.12485
Verona,45.171043,10.759602
Trieste,45.736041,14.018722
Catanzaro,38.726676,16.733736
Bolzano,46.419933,11.640028
Varese,45.609303,8.797951
Pisa,43.614872,10.278436
Foggia,41.574375,15.398508
Pordenone,46.062991,12.399609
Padova,45.319951,11.595602
Cremona,45.10639,9.868703
Imperia,43.775428,8.083817
Brindisi,40.789914,18.038868
Campobasso,41.528113,14.482696
Cagliari,39.120159,8.8779
Pisa,43.488971,10.656374
Torino,45.107021,7.620901
Bolzano,46.290834,11.289043
Pisa,43.679733,10.301024
Siena,43.518883,11.145563
La Spezia,44.17579,10.076377
Parma,44.974017,10.093685
Bolzano,46.24741,11.451166
Arezzo,43.594969,11.630724
Bolzano,46.670068,11.42527
Pordenone,45.945085,12.735032
Milano,45.687558,9.313829
Milano,45.761677,9.025889
Udine,45.949681,13.415135
Ravenna,44.649468,11.997969
Torino,44.826159,7.974229
Pisa,43.626121,10.675095
Treviso,45.559618,12.048591
Foggia,41.556283,15.720508
Bolzano,46.526151,11.628291
Perugia,43.114135,12.553693
Taranto,40.355631,17.096499
Treviso,45.922576,11.964517
Cremona,45.30532,10.259621
Modena,44.442064,10.696598
Trapani,38.206517,12.401435
Siena,43.09388,11.293005
Firenze,43.810199,11.346249
Messina,38.349774,15.628714
Savona,44.570709,8.236484
Lecce,40.533122,18.340952
Ravenna,44.63248,12.144299
Campobasso,41.270572,14.853236
Messina,38.257951,15.483701
Cagliari,39.23409,9.145196
Perugia,43.326911,12.316928
Pordenone,45.91106,12.867016
Campobasso,41.371126,14.684552
Bolzano,46.347761,11.085052
Bari,40.985963,16.887712
Torino,45.337627,7.689594
Bologna,44.368943,11.258312
Modena,44.887547,10.923922
Taranto,40.287696,17.269449
Ravenna,44.229354,12.221749
Pisa,43.941676,10.312417
Perugia,43336,12.377288
Modena,44.76539,10.89901
Potenza,40.846518,15.569835
Imperia,43.88834,7.849388
Cagliari,39.163363,8.964425
Trapani,37.96517,12.514789
Savona,44.521485,8.233025
Modena,44.720816,11.216027
Udine,46.347123,13.253618
Messina,38.207727,15.602981
Padova,45.542705,11.954533
Bari,40.928877,16.912247
Verona,45.545085,10.861532
Varese,45.882566,9.013408
Trapani,38.020507,12.663737
Trapani,38.158978,12.2859
Foggia,41.737273,15.622828
Terni,42.337382,12.553147
Trapani,37.789994,12.531143
Catanzaro,38.837519,16.571164
Bologna,44.567609,11.335073
Lecce,40.242579,17.91062
Potenza,40.791614,15.71407
Cagliari,39.491336,8.831403
Catanzaro,38.969516,16.492901
Cremona,45.289931,9.984564
Catania,37.209845,14.866295
Catanzaro,38.627747,16.638046
Savona,44.132222,8.284636
Vicenza,45.407257,11.740567
Palermo,38.081778,13.331993
Padova,45.459985,11.690005
Trento,46.270843,10.877109
Modena,44.672714,10.934609
Perugia,43.061017,12.480135
Cremona,45.239914,9.993947
Firenze,43.652936,11.455353
Foggia,41.687459,15.776485
Reggio Calabria,38.206372,15.89359
Verona,45.437233,11.004474
Mantova,45.310473,10.873601
Lucca,43.686133,10.562553
Messina,38.471275,15.51069
Potenza,40.574659,15.559617
Arezzo,43.562661,11.683662
Terni,42.469277,12.469552
Trento,46.177601,11.241935
Perugia,43.27059,12.202828
Reggio Calabria,38.395471,15.544918
Catanzaro,38.94282,16.511929
Foggia,41.375099,15.406185
Trapani,38.019666,12.506109
Mantova,45.084613,11.046693
Bolzano,46.692831,11.635255
Lucca,44.093559,10.561612
Lecce,40.405219,18.362624
Foggia,41.170635,15.415832
Pavia,45.173482,9.208597
Varese,45.93477,9.056417
Udine,46.234899,13.184085
Trapani,37.841327,12.565337
Siena,43.026009,11.177101
Pordenone,46.181173,12.478844
Modena,44.637614,11.111088
Treviso,45.529885,12.39881
Cagliari,39.33544,9.13202
Arezzo,43.552297,11.610689
Ancona,43.541191,13.763794
Ravenna,44.462694,11.955608
Campobasso,41.376188,14.437735
Foggia,41.489638,15.31869
Messina,38.475215,15.332932
Imperia,43.595529,7.896944
Pisa,43.472543,10.1726
Palermo,38.058215,13.322967
Torino,44.976242,7.616302
Arezzo,43.293473,12.056619
Bari,40.857728,16.961164
Varese,45.781262,9.103511
Pisa,43.839765,10.536944
Cagliari,39.033056,9.340548
Udine,46.347811,13.217014
Udine,46.35192,13.475523
Genoa,44.272758,8.768193
Bologna,44.519749,11.593182
Modena,44.753931,11.114841
Venezia,45.452624,12.09208
Mantova,45.148396,11.005066
Arezzo,43.722196,11.688873
Mantova,44.937253,10.59407
Cremona,45.319403,9.776483
Messina,38.168996,15.656212
Savona,44.258114,8.753592
Firenze,44.006607,11.401814
Pisa,43.706827,10.167847
Perugia,43.373593,12.208315
Cagliari,39.159395,9.075404
Torino,45.175228,7.662798
Milano,45253,9.340753
Napoli,41.113971,14.165658
Torino,45.015246,7.693709
Padova,45.219451,11.935637
Padova,45.704077,11.942506
Cagliari,39.082381,9.013616
Campobasso,41.581688,14.635096
Brindisi,40.407866,17.78847
Ancona,43.318997,13.654886
Campobasso,41.64186,14.627062
Parma,44.592115,10.117727
Siena,43.542831,11.50387
Milano,45.639831,9.396885
Bolzano,46.232782,11.465991
Firenze,43.566893,11.095584
Cagliari,39.127275,8.943907
Campobasso,41.293452,14.777542
Varese,45.585718,8.856717
Reggio Calabria,38.109573,15.381197
Parma,44.625715,10.222942
Foggia,41.176057,15.347773
Messina,37.955715,15.803123
Genoa,44.379236,9.172493
Trapani,38.045518,12.761702
Padova,45.213619,11.706794
Taranto,40.706363,17.154261
Siena,43.134228,11.376106
Trapani,37.813211,12.675179
Cremona,45.282103,9.897992
Reggio Calabria,38.267922,15.883429
Trento,45.996992,11.167531
Ravenna,44.266165,12.254128
Genoa,44.584479,8.831829
Padova,45.424952,11.582127
Lecce,40.574962,17.9118
Milano,45.694799,9.397534
Brindisi,40.726024,17.994932
Trento,46.221824,11.171849
Catania,37.341259,15.03671
Bolzano,46.757606,11.564979
Vicenza,45.658198,11.251721
Savona,44.463773,8.312636
Lecce,40.257804,18.078488
Imperia,43.819071,8.196516
Bologna,44.519299,11.48578
Treviso,45.558036,12.028944
Genoa,44.609524,8.92459
Bologna,44.244601,11.429486
Torino,45.290171,7.899548
Venezia,45.463521,12.448846
Potenza,40.353249,15.51913
Modena,44.388396,10.970025
Milano,45.450672,9.226375
Terni,42.82638,12.383436
Udine,46.164306,13.116694
Mantova,45.170253,10.753303
La Spezia,44.233483,9.955505
Novara,45.334776,8.360095
Trento,46.207057,10.990437
Lecce,40.555024,18.405605
Milano,45.414889,9.129245
Verona,45.549442,11.103828
Varese,45.681565,8.628827
Bari,40.916798,16.608233
Bolzano,46.780001,11.388997
Bolzano,46.670246,11.285466
Perugia,43.184334,12.535192
Modena,44.728472,11.203979
La Spezia,44.368377,10.081636
Arezzo,43.610428,12.013775
Arezzo,43.609891,11.852543
Taranto,40.622602,17.010375
Brindisi,40.390141,18.031078
Bari,40.891378,16.962982
Novara,45.323942,8.811886
Cremona,44.858536,9.856594
Bologna,44.439187,11.11521
Parma,45.018307,10.048922
Terni,42.413406,12.537179
Padova,45.657409,11.616876
Cagliari,39.381077,9.193268
Campobasso,41.35222,14.427391
Pordenone,45.695813,12.536356
Ancona,43.759988,13.391236
Padova,45.578137,12.064865
Genoa,44.657475,8.982286
Padova,45.519401,12.113796
Messina,38.466856,15.39811
Imperia,43.910313,8.009081
Treviso,45.609604,11.952283
Genoa,44.400062,9.070703
Milano,45.426925,9.41012
Trieste,45.850493,13.689106
Ravenna,44.512356,12.382904
Foggia,41.249504,15.478574
Catanzaro,39.143057,16.485745
Terni,42.701786,12.514018
Modena,44.880887,10.677133
Catanzaro,39.187149,16.721467
Ancona,43.354622,13.368303
La Spezia,44.185459,9.691026
Pisa,43.807738,10.193126
Lecce,40.241327,18.311284
Parma,44.95052,10.252921
Torino,45.332255,7.412731
Firenze,43.865218,11.029905
Trapani,38.141168,12.570896
Genoa,44.48991,8.95585
Parma,44.656962,10.13103
Firenze,43.518012,11.282449
Trento,45.819435,11.408603
Milano,45.166084,9.022288
Perugia,43.362828,12.230165
Torino,45.284414,7.947516
Savona,44.241927,8.318279
Trapani,37.916138,12.272173
Palermo,38.349962,13.130191
Reggio Calabria,38.375997,15.905941
Varese,46.089083,8.548452
Mantova,45.007636,11.055142
Pordenone,46.159314,12.85143
Catanzaro,38.676396,16.419754
Reggio Calabria,38.124617,15.356224
Trento,46.006911,11.132128
Trieste,45.45799,13.960063
Catanzaro,38.62597,16.557512
Pordenone,45.858289,12.489778
Foggia,41.658395,15.307893
Arezzo,43.198857,12.154691
Catania,37.244129,15.240689
Trapani,37.878934,12.576222
Novara,45.228188,8.687641
Bari,41.121635,17.043681
Bari,41.26042,16.798624
Bologna,44.507762,11.274108
Novara,45.615576,8.575788
Padova,45.189205,11.761366
Udine,46.292546,13.013106
Novara,45.161974,8.50928
Ravenna,44.354819,12.306005
Foggia,41.724029,15.494253
Varese,45.790011,9.022915
Pordenone,45.751156,12.512844
Siena,43.551917,11.039818
Siena,43.51549,11.550264
Ravenna,44.62769,12.454783
Cremona,45.401959,9.835103
Udine,46.095334,13.186373
Savona,44.020616,8.466342
Savona,44.365639,8.4354
Genoa,44.54468,8.7997
Trento,45.892831,10.899996
Savona,44.377784,8.525679
Firenze,43.67579,11.0755
Potenza,40.912145,15.602596
Genoa,44.598008,8.952149
Ancona,43.606095,13.564357
Taranto,40.428248,17.349091
Catanzaro,39.116469,16.828072
Lucca,44.034744,10.240593
Pavia,45.28229,9.28772
Palermo,38.394664,13.191711
Foggia,41.641142,15.680584
Trento,46.244944,10.902004
Messina,38.334455,15.475505
Pavia,45.242801,9.366312
Modena,44.433277,11.139407
Novara,45.311905,8.613975
Padova,45.511607,11.971552
Varese,45.620014,8.83771
Napoli,40.856345,13.974181
Perugia,43.334374,12.454685
Udine,45.831895,13.078888
Trieste,45.409182,13.802153
Torino,45.19325,7.824097
Lecce,40.357112,17.890106
Ancona,43.59076,13.286941
Pordenone,46.13155,12.600798
Udine,46.098882,13.049007
